id_task,application_type,creation_date,completion_date,time_compute (s),time_env (s),time_dl (s),time_up (s),mobo_uuid,qrad_uuid,qbox_uuid,cpu_name,nb_cores,status,dataset,dataset_size,node_id
2926307,Risk,2022-06-27 20:55:39,2022-06-27 21:05:00,446,100,6,1,4F424F4D-58D8-01D7-35BD-00D86115574E,44415251-58D8-01D7-35BD-000000000000,584f4251-4000-0000-1001-000000000003,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds1,681,3
3605317,Risk,2022-10-13 12:06:21,2022-10-15 09:16:01,162434,138,7,0,4F424F4D-58D8-01D7-384B-00D8619C74D1,44415251-58D8-01D7-384B-000000000000,584f4251-4000-0000-1001-000000000001,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds43,646,0
1006388,Risk,2021-08-16 18:12:33,2021-08-18 06:39:36,131084,71,48,0,4F424F4D-58D8-01D7-3AF1-00D861C8FBAB,44415251-58D8-01D7-3AF1-000000000000,584f4251-3000-0000-2000-000000000002,AMD Ryzen 7 2700 Eight-Core Processor,8,Preempted,ds444,415,3
704769,3DRender,2021-06-21 13:01:02,2021-06-21 13:05:30,128,63,71,2,4F424F4D-58D8-01D7-3AF1-00D861C8FBF2,44415251-58D8-01D7-3AF1-000000000000,584f4251-3000-0000-2000-000000000002,AMD Ryzen 7 2700 Eight-Core Processor,8,Completed,ds1,681,7
32606,3DRender,2021-02-04 02:26:15,2021-02-04 02:27:17,2,58,1,1,4F424F4D-58D8-01D7-3A04-00D861C8FB44,44415251-58D8-01D7-3A04-000000000000,584f4251-3000-0000-2000-000000000003,AMD Ryzen 7 2700 Eight-Core Processor,8,Failed,ds1,681,0
970965,Risk,2021-08-05 02:17:59,2021-08-05 02:20:55,62,100,1,0,4F424F4D-58D8-01D7-3653-00D861156A22,44415251-58D8-01D7-3653-000000000000,584f4251-4000-0000-1001-000000000004,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds25,717,2
1210387,Risk,2021-09-28 16:28:35,2021-09-28 16:57:49,1658,66,9,0,4F424F4D-58D8-01D7-36E9-00D8617B5DAF,44415251-58D8-01D7-36E9-000000000000,584f4251-3000-0000-2000-000000000006,AMD Ryzen 7 2700 Eight-Core Processor,8,Preempted,ds959,418,3
672861,3DRender,2021-06-15 14:00:26,2021-06-15 14:03:16,92,63,8,4,4F424F4D-58D8-01D7-3AEE-00D8617B61A6,44415251-58D8-01D7-3AEE-000000000000,584f4251-2001-0000-0000-000000000001,AMD Ryzen 7 2700 Eight-Core Processor,8,Completed,ds319,898,2
3558915,3DRender,2022-10-06 14:40:05,2022-10-06 14:45:05,20,156,122,1,4F424F4D-58D8-01D7-37A3-00D8611555D2,44415251-58D8-01D7-37A3-000000000000,584f4251-4000-0000-1001-000000000003,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds2,438,1
359163,Risk,2021-04-30 10:18:46,2021-04-30 10:21:50,0,0,180,1,4F424F4D-58D8-01D7-3842-00D8619C76DB,44415251-58D8-01D7-3842-000000000000,584f4251-4000-0000-1001-000000000005,AMD Ryzen 7 2700X Eight-Core Processor,8,Failed,ds89,921,2
2387954,Risk,2022-04-17 06:44:21,2022-04-17 06:47:26,0,0,179,1,4F424F4D-58D8-01D7-35BD-00D861156B3B,44415251-58D8-01D7-35BD-000000000000,584f4251-4000-0000-1001-000000000003,AMD Ryzen 7 2700X Eight-Core Processor,8,Failed,ds721,762,0
3574067,3DRender,2022-10-10 14:27:20,2022-10-10 14:31:28,78,161,6,2,4F424F4D-58D8-01D7-3A6D-00D86115557C,44415251-58D8-01D7-3A6D-000000000000,584f4251-4000-0000-1001-000000000004,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds1,681,1
3062117,3DRender,2022-07-17 08:40:09,2022-07-17 08:40:32,22,1,1,1,4F424F4D-58D8-01D7-365F-00D8617B0C4A,44415251-58D8-01D7-365F-000000000000,584f4251-4000-0000-1001-000000000006,AMD Ryzen Threadripper 2950X 16-Core Processor,16,Completed,ds3,497,5
1392556,3DRender,2021-10-25 14:32:24,2021-10-25 14:35:17,56,71,43,1,4F424F4D-58D8-01D7-384B-00D8619C754E,44415251-58D8-01D7-384B-000000000000,584f4251-4000-0000-1001-000000000001,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds1,681,7
1170332,3DRender,2021-09-22 12:53:11,2021-09-22 12:55:14,120,1,1,2,4F424F4D-58D8-01D7-3AB5-00D861C8FB52,44415251-58D8-01D7-3AB5-000000000000,584f4251-3000-0000-2000-000000000002,AMD Ryzen 7 2700 Eight-Core Processor,8,Completed,ds1,681,4
231788,3DRender,2021-04-09 01:56:03,2021-04-09 01:57:13,5,59,4,1,4F424F4D-58D8-01D7-3A37-00D861C8FAB8,44415251-58D8-01D7-3A37-000000000000,584f4251-3000-0000-2000-000000000002,AMD Ryzen 7 2700 Eight-Core Processor,8,Completed,ds9,466,3
1320417,3DRender,2021-10-16 12:54:04,2021-10-16 12:59:47,286,55,1,1,4F424F4D-58D8-00D7-B224-00D861C8FB1D,44415251-58D8-00D7-B224-000000000000,584f4251-2000-0000-0001-000000000001,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds7,394,3
498745,3DRender,2021-05-14 23:31:34,2021-05-14 23:34:34,176,1,1,3,4F424F4D-58D8-01D7-37A3-00D8611555AE,44415251-58D8-01D7-37A3-000000000000,584f4251-4000-0000-1001-000000000003,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds380,370,5
1078257,Risk,2021-08-31 00:37:34,2021-08-31 00:40:41,0,0,184,1,4F424F4D-58D8-01D7-3A37-00D861C8FC7D,44415251-58D8-01D7-3A37-000000000000,584f4251-3000-0000-2000-000000000002,AMD Ryzen 7 2700 Eight-Core Processor,8,Failed,ds4,142,6
1388227,3DRender,2021-10-24 17:25:07,2021-10-24 17:28:38,89,106,8,0,4F424F4D-58D8-00D7-B137-00D861156A01,44415251-58D8-00D7-B137-000000000000,584f4251-4000-0000-1001-000000000005,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds12,490,2
488568,3DRender,2021-05-14 16:30:27,2021-05-14 16:34:02,209,1,1,5,4F424F4D-58D8-01D7-3B00-00D861C8FB41,44415251-58D8-01D7-3B00-000000000000,584f4251-2001-0000-0000-000000000001,AMD Ryzen 7 2700 Eight-Core Processor,8,Completed,ds5,576,5
714582,3DRender,2021-06-23 18:33:22,2021-06-23 18:36:03,156,1,1,4,4F424F4D-58D8-01D7-3AEE-00D8617B5E59,44415251-58D8-01D7-3AEE-000000000000,584f4251-2001-0000-0000-000000000001,AMD Ryzen 7 2700 Eight-Core Processor,8,Completed,ds2,438,7
3292042,3DRender,2022-08-22 10:55:58,2022-08-22 11:34:06,1864,378,40,3,4F424F4D-ADF0-084E-AC5B-00D8617B0C80,44415251-ADF0-084E-AC5B-000000000000,584f4251-4000-0000-1000-000000000016,AMD Ryzen Threadripper 2990WX 32-Core Processor,32,Completed,ds845,222,7
2615513,Risk,2022-05-23 11:17:44,2022-05-23 11:20:50,0,0,180,1,4F424F4D-58D8-00D7-B131-00D8619C7856,44415251-58D8-00D7-B131-000000000000,584f4251-4000-0000-1000-000000000012,AMD Ryzen 7 2700X Eight-Core Processor,8,Failed,ds17,140,5
2927145,Risk,2022-06-28 00:50:44,2022-06-28 00:53:41,0,173,1,1,4F424F4D-58D8-01D7-35BD-00D861156966,44415251-58D8-01D7-35BD-000000000000,584f4251-4000-0000-1001-000000000003,AMD Ryzen 7 2700X Eight-Core Processor,8,Cancelled,ds742,468,1
3648065,3DRender,2022-10-19 15:31:06,2022-10-19 15:47:43,784,210,1,2,4F424F4D-ADF0-084E-AC6B-049226DA3E22,44415251-ADF0-084E-AC6B-000000000000,584f4251-4000-0000-1000-000000000006,AMD Ryzen Threadripper 2990WX 32-Core Processor,32,Completed,ds30,323,3
700953,3DRender,2021-06-20 09:19:26,2021-06-20 09:22:29,95,73,12,1,4F424F4D-58D8-01D7-3AEE-00D8617B5E59,44415251-58D8-01D7-3AEE-000000000000,584f4251-2001-0000-0000-000000000001,AMD Ryzen 7 2700 Eight-Core Processor,8,Completed,ds260,662,4
234109,3DRender,2021-04-12 01:45:48,2021-04-12 01:46:58,7,56,3,2,4F424F4D-58D8-00D7-B185-00D861C8FD7E,44415251-58D8-00D7-B185-000000000000,584f4251-2000-0000-0001-000000000002,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds6,846,1
3512784,3DRender,2022-09-30 12:39:51,2022-09-30 12:42:21,10,1,1,138,4F424F4D-58D8-01D7-3A37-00D861C8FAEF,44415251-58D8-01D7-3A37-000000000000,584f4251-3000-0000-2000-000000000002,AMD Ryzen 7 2700 Eight-Core Processor,8,Completed,ds3,497,0
1338581,3DRender,2021-10-17 19:38:28,2021-10-17 19:41:12,161,1,1,1,4F424F4D-58D8-00D7-A5E8-00D8619C77AB,44415251-58D8-00D7-A5E8-000000000000,584f4251-4000-0000-1000-000000000019,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds496,943,3
2788763,Risk,2022-06-14 10:14:42,2022-06-14 10:35:00,900,121,1,1,4F424F4D-58D8-01D7-3653-00D861156AE0,44415251-58D8-01D7-3653-000000000000,584f4251-4000-0000-1001-000000000004,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds2,438,0
1126147,3DRender,2021-09-13 16:34:23,2021-09-13 16:38:09,124,93,7,1,4F424F4D-ADF0-084E-AC2E-00D8619C73CD,44415251-ADF0-084E-AC2E-000000000000,584f4251-4000-0000-1000-000000000017,AMD Ryzen 7 2700X Eight-Core Processor,8,Failed,ds49,104,2
305537,3DRender,2021-04-23 19:40:57,2021-04-23 19:49:58,532,1,1,8,4F424F4D-58D8-01D7-3809-049226D9DACC,44415251-58D8-01D7-3809-000000000000,584f4251-4000-0000-1000-000000000004,AMD Ryzen Threadripper 2950X 16-Core Processor,16,Completed,ds6,846,0
2072853,Risk,2022-03-01 12:30:55,2022-03-01 15:46:54,11576,171,1,1,4F424F4D-58D8-01D7-384B-00D8619C7551,44415251-58D8-01D7-384B-000000000000,584f4251-4000-0000-1001-000000000001,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds2,438,0
891257,3DRender,2021-07-16 06:50:18,2021-07-16 06:51:58,3,95,1,1,4F424F4D-ADF0-084E-ABC6-00D8619C734F,44415251-ADF0-084E-ABC6-000000000000,584f4251-4000-0000-1000-000000000012,AMD Ryzen 7 2700X Eight-Core Processor,8,Failed,ds2,438,1
455024,Risk,2021-05-06 10:25:55,2021-05-11 11:28:58,435647,102,19,0,4F424F4D-58D8-00D7-B158-00D861155579,44415251-58D8-00D7-B158-000000000000,584f4251-4000-0000-1001-000000000005,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds830,248,5
1211538,3DRender,2021-09-28 19:07:46,2021-09-28 19:22:01,756,98,1,1,4F424F4D-58D8-01D7-3842-00D8619C7471,44415251-58D8-01D7-3842-000000000000,584f4251-4000-0000-1001-000000000005,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds15,418,0
1201195,3DRender,2021-09-27 14:18:41,2021-09-27 14:22:11,108,97,4,1,4F424F4D-58D8-01D7-3863-00D861155715,44415251-58D8-01D7-3863-000000000000,584f4251-4000-0000-1001-000000000003,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds557,306,2
763733,Risk,2021-07-03 12:51:27,2021-07-03 12:53:09,27,64,1,0,4F424F4D-58D8-01D7-3AB5-00D861C8FAC7,44415251-58D8-01D7-3AB5-000000000000,584f4251-3000-0000-2000-000000000002,AMD Ryzen 7 2700 Eight-Core Processor,8,Preempted,ds1,681,2
2393936,3DRender,2022-04-18 14:11:42,2022-04-18 14:18:31,246,158,1,0,4F424F4D-58D8-00D7-AF51-049226DA6493,44415251-58D8-00D7-AF51-000000000000,584f4251-4000-0000-1000-000000000006,AMD Ryzen Threadripper 2990WX 32-Core Processor,32,Preempted,ds206,327,6
1358569,3DRender,2021-10-21 01:27:01,2021-10-21 02:19:02,1262,166,1688,2,4F424F4D-58D8-00D7-AF51-049226DA6558,44415251-58D8-00D7-AF51-000000000000,584f4251-4000-0000-1000-000000000006,AMD Ryzen Threadripper 2990WX 32-Core Processor,32,Completed,ds426,533,4
3433814,3DRender,2022-09-17 01:32:52,2022-09-17 01:37:41,150,135,1,3,4F424F4D-58D8-00D7-A48C-2CF05D7ECA5E,44415251-58D8-00D7-A48C-000000000000,584f4251-3000-0000-2000-000000000001,AMD Ryzen 7 3700X 8-Core Processor,8,Completed,ds161,194,2
1607933,Risk,2021-12-15 08:05:11,2021-12-15 08:16:01,545,99,1,1,4F424F4D-58D8-01D7-35BD-00D861156B41,44415251-58D8-01D7-35BD-000000000000,584f4251-4000-0000-1001-000000000003,AMD Ryzen 7 2700X Eight-Core Processor,8,Cancelled,ds1,681,6
1531297,3DRender,2021-11-23 15:35:30,2021-11-23 15:36:20,46,1,1,3,4F424F4D-ADF0-084E-AC2E-00D8619C73D6,44415251-ADF0-084E-AC2E-000000000000,584f4251-4000-0000-1000-000000000017,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds525,512,1
1568921,3DRender,2021-12-03 19:25:39,2021-12-03 19:30:05,262,1,1,2,4F424F4D-58D8-01D7-3A91-00D8615781E5,44415251-58D8-01D7-3A91-000000000000,584f4251-4000-0000-1000-000000000006,AMD Ryzen Threadripper 2990WX 32-Core Processor,32,Completed,ds10,801,4
558647,Risk,2021-05-24 13:41:06,2021-05-26 11:53:31,166124,199,6,0,4F424F4D-58D8-01D7-3A6D-00D861155759,44415251-58D8-01D7-3A6D-000000000000,584f4251-4000-0000-1001-000000000004,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds312,264,4
986273,Risk,2021-08-10 16:54:05,2021-08-11 06:37:45,49325,76,1,0,4F424F4D-58D8-01D7-384B-00D8619C7878,44415251-58D8-01D7-384B-000000000000,584f4251-4000-0000-1001-000000000001,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds5,576,7
3133351,3DRender,2022-07-22 13:28:27,2022-07-22 13:49:49,151,216,913,1,4F424F4D-58D8-00D7-AF51-049226DA6478,44415251-58D8-00D7-AF51-000000000000,584f4251-4000-0000-1000-000000000006,AMD Ryzen Threadripper 2990WX 32-Core Processor,32,Completed,ds808,979,5
2903594,Risk,2022-06-24 23:52:14,2022-06-24 23:58:36,56,106,26,2,4F424F4D-58D8-01D7-35BD-00D86115574E,44415251-58D8-01D7-35BD-000000000000,584f4251-4000-0000-1001-000000000003,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds1,681,0
